NO_UF,Indice_infra,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,QT_MAT_BAS,QT_MAT_INF,QT_MAT_INF_CRE,QT_MAT_INF_PRE,QT_MAT_FUND,QT_MAT_MED,QT_MAT_PROF,QT_MAT_INF_INT,QT_MAT_INF_CRE_INT,QT_MAT_INF_PRE_INT,QT_MAT_FUND_INT,QT_MAT_MED_INT,ano
['Bahia'],0.33921276816495577,['BA'],[29],['Andaraí'],[2901304],4707.0,312.0,0.0,312.0,3256.0,674.0,0.0,0.0,0.0,0.0,121.0,32.0,['2010']
['Ceará'],0.3259595043861747,['CE'],[23],['Antonina do Norte'],[2300804],2253.0,362.0,158.0,204.0,1549.0,312.0,0.0,0.0,0.0,0.0,1.0,10.0,['2010']
['Sergipe'],0.5005757592721807,['SE'],[28],['Arauá'],[2800407],3834.0,526.0,84.0,442.0,2248.0,726.0,144.0,0.0,0.0,0.0,0.0,383.0,['2010']
['Piauí' 'Alagoas'],0.29319657614620936,['PI' 'AL'],[22 27],['Batalha'],[2201507 2700706],13761.0,1708.0,546.0,1162.0,8637.0,1713.0,0.0,0.0,0.0,0.0,2.0,0.0,['2010']
['Maranhão'],0.22952328168135197,['MA'],[21],['Benedito Leite'],[2101806],1521.0,265.0,0.0,265.0,861.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Maranhão'],0.37281440898233154,['MA'],[21],['Boa Vista do Gurupi'],[2101970],2928.0,682.0,0.0,682.0,1526.0,454.0,33.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Bahia'],0.3662521579499935,['BA'],[29],['Boninal'],[2904001],3693.0,316.0,0.0,316.0,2547.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Sergipe'],0.500264521495414,['SE'],[28],['Boquim'],[2800670],6948.0,811.0,236.0,575.0,4385.0,990.0,212.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Bahia'],0.25892468316753003,['BA'],[29],['Buerarema'],[2904704],5071.0,393.0,0.0,393.0,3367.0,677.0,18.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Piauí'],0.4470963936925446,['PI'],[22],['Cajueiro da Praia'],[2202083],2305.0,320.0,0.0,320.0,1571.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Piauí'],0.19655569039065193,['PI'],[22],['Campinas do Piauí'],[2202109],1924.0,312.0,140.0,172.0,1152.0,164.0,34.0,0.0,0.0,0.0,12.0,0.0,['2010']
['Bahia'],0.271420193642927,['BA'],[29],['Caém'],[2905107],3329.0,513.0,170.0,343.0,2215.0,384.0,0.0,170.0,170.0,0.0,0.0,0.0,['2010']
['Sergipe'],0.4247487786517103,['SE'],[28],['Cristinápolis'],[2801702],5683.0,908.0,33.0,875.0,3817.0,549.0,86.0,69.0,33.0,36.0,1.0,0.0,['2010']
['Paraíba'],0.31292688392715984,['PB'],[25],['Dona Inês'],[2505709],2998.0,216.0,45.0,171.0,2042.0,565.0,0.0,45.0,45.0,0.0,1.0,0.0,['2010']
['Sergipe'],0.5225932813175451,['SE'],[28],['Estância'],[2802106],17826.0,2019.0,541.0,1478.0,11033.0,2221.0,168.0,541.0,541.0,0.0,1.0,0.0,['2010']
['Sergipe'],0.4075863124919626,['SE'],[28],['Indiaroba'],[2802809],6048.0,832.0,152.0,680.0,4112.0,851.0,170.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Bahia'],0.3138547900800419,['BA'],[29],['Inhambupe'],[2913705],11285.0,1161.0,62.0,1099.0,7607.0,1473.0,82.0,307.0,62.0,245.0,0.0,54.0,['2010']
['Sergipe'],0.34851918852444513,['SE'],[28],['Itabaianinha'],[2803005],11579.0,1409.0,210.0,1199.0,8134.0,1593.0,98.0,62.0,62.0,0.0,19.0,0.0,['2010']
['Bahia'],0.30348272969879964,['BA'],[29],['Itaberaba'],[2914703],16253.0,1710.0,331.0,1379.0,10483.0,2053.0,791.0,331.0,331.0,0.0,0.0,0.0,['2010']
['Bahia'],0.3730488708627703,['BA'],[29],['Itagibá'],[2915205],4340.0,572.0,71.0,501.0,2657.0,677.0,0.0,71.0,71.0,0.0,1.0,0.0,['2010']
['Bahia'],0.21006399570458056,['BA'],[29],['Itapicuru'],[2916500],9540.0,979.0,61.0,918.0,6871.0,525.0,0.0,60.0,60.0,0.0,0.0,0.0,['2010']
['Sergipe'],0.4725265753155813,['SE'],[28],['Lagarto'],[2803500],26236.0,2638.0,506.0,2132.0,15914.0,4129.0,1229.0,37.0,37.0,0.0,478.0,0.0,['2010']
['Bahia'],0.2348901033424886,['BA'],[29],['Lagoa Real'],[2918753],3294.0,202.0,0.0,202.0,2589.0,503.0,0.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Bahia'],0.26436320198548985,['BA'],[29],['Lajedinho'],[2919009],1197.0,194.0,49.0,145.0,823.0,142.0,0.0,49.0,49.0,0.0,0.0,0.0,['2010']
['Piauí'],0.3520555836629847,['PI'],[22],['Luzilândia'],[2205805],10091.0,1385.0,623.0,762.0,5410.0,1487.0,640.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Maranhão'],0.1617341097568752,['MA'],[21],['Mirador'],[2106706],6514.0,1030.0,177.0,853.0,4203.0,775.0,0.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Maranhão'],0.18537448157744926,['MA'],[21],['Monção'],[2106904],11084.0,2097.0,510.0,1587.0,6569.0,1126.0,0.0,0.0,0.0,0.0,26.0,0.0,['2010']
['Bahia'],0.19466521002515272,['BA'],[29],['Nova Canaã'],[2922706],4121.0,572.0,127.0,445.0,2667.0,613.0,0.0,241.0,127.0,114.0,1.0,0.0,['2010']
['Bahia'],0.4532106985060267,['BA'],[29],['Nova Viçosa'],[2923001],11225.0,1196.0,434.0,762.0,7338.0,1772.0,0.0,496.0,421.0,75.0,0.0,0.0,['2010']
['Piauí'],0.2470228066678645,['PI'],[22],['Passagem Franca do Piauí'],[2207751],1766.0,347.0,58.0,289.0,993.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Sergipe'],0.4975190189224062,['SE'],[28],['Pedrinhas'],[2805109],3205.0,410.0,99.0,311.0,1767.0,469.0,80.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Bahia'],0.13076698286625282,['BA'],[29],['Piraí do Norte'],[2924678],3296.0,347.0,82.0,265.0,1756.0,417.0,0.0,5.0,0.0,5.0,21.0,0.0,['2010']
['Sergipe'],0.3784152733156627,['SE'],[28],['Poço Verde'],[2805505],6147.0,737.0,150.0,587.0,4243.0,744.0,0.0,0.0,0.0,0.0,135.0,0.0,['2010']
['Piauí'],0.23626990291372663,['PI'],[22],['Riacho Frio'],[2208858],1677.0,204.0,65.0,139.0,1120.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Sergipe'],0.33533000897923426,['SE'],[28],['Riachão do Dantas'],[2805802],6521.0,740.0,57.0,683.0,4254.0,745.0,0.0,161.0,57.0,104.0,0.0,0.0,['2010']
['Sergipe'],0.5461636642172462,['SE'],[28],['Rosário do Catete'],[2806107],2959.0,531.0,175.0,356.0,1752.0,186.0,0.0,30.0,10.0,20.0,0.0,14.0,['2010']
['Sergipe'],0.33439529405442703,['SE'],[28],['Salgado'],[2806206],5520.0,612.0,33.0,579.0,3718.0,544.0,0.0,33.0,33.0,0.0,0.0,0.0,['2010']
['Bahia'],0.2638333424959393,['BA'],[29],['Santa Brígida'],[2927606],4877.0,622.0,114.0,508.0,3315.0,682.0,0.0,114.0,114.0,0.0,1.0,0.0,['2010']
['Sergipe'],0.4354655510264644,['SE'],[28],['Santa Luzia do Itanhy'],[2806305],4795.0,803.0,0.0,803.0,3172.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Sergipe'],0.3393732933330163,['SE'],[28],['Santa Rosa de Lima'],[2806503],1332.0,222.0,47.0,175.0,828.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,['2010']
['Pernambuco' 'Bahia'],0.23473768108132753,['PE' 'BA'],[26 29],['Santa Terezinha'],[2612802 2928505],5822.0,805.0,137.0,668.0,3532.0,940.0,160.0,0.0,0.0,0.0,1.0,0.0,['2010']
['Rio Grande do Norte' 'Bahia'],0.3479382699226596,['RN' 'BA'],[24 29],['Serrinha'],[2413508 2930501],27272.0,3231.0,1001.0,2230.0,15046.0,3472.0,1179.0,795.0,748.0,47.0,143.0,0.0,['2010']
['Sergipe'],0.4180512566496891,['SE'],[28],['Simão Dias'],[2807105],10341.0,982.0,237.0,745.0,6908.0,1403.0,229.0,334.0,227.0,107.0,0.0,0.0,['2010']
['Bahia'],0.4922706542738479,['BA'],[29],['São Felipe'],[2929107],5515.0,564.0,151.0,413.0,3756.0,1195.0,0.0,130.0,130.0,0.0,0.0,0.0,['2010']
['Bahia'],0.3526640039985919,['BA'],[29],['São José da Vitória'],[2929354],2184.0,232.0,0.0,232.0,1490.0,337.0,31.0,0.0,0.0,0.0,21.0,0.0,['2010']
['Pernambuco'],0.20059878359187702,['PE'],[26],['Terezinha'],[2615102],2383.0,357.0,104.0,253.0,1578.0,202.0,0.0,48.0,48.0,0.0,0.0,0.0,['2010']
['Sergipe'],0.3466413943881401,['SE'],[28],['Tobias Barreto'],[2807402],12375.0,919.0,51.0,868.0,9035.0,1579.0,0.0,51.0,51.0,0.0,1.0,0.0,['2010']
['Sergipe'],0.29448036240604675,['SE'],[28],['Tomar do Geru'],[2807501],4214.0,580.0,150.0,430.0,2930.0,462.0,63.0,125.0,125.0,0.0,0.0,0.0,['2010']
['Sergipe'],0.47260593422225466,['SE'],[28],['Umbaúba'],[2807600],6837.0,774.0,0.0,774.0,4548.0,1159.0,133.0,0.0,0.0,0.0,15.0,0.0,['2010']
['Bahia'],0.24263227902468257,['BA'],[29],['Andaraí'],[2901304],4545.0,365.0,0.0,365.0,2996.0,661.0,0.0,0.0,0.0,0.0,119.0,53.0,['2011']
['Ceará'],0.22240803596396289,['CE'],[23],['Antonina do Norte'],[2300804],2157.0,400.0,161.0,239.0,1399.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Sergipe'],0.4777122782707744,['SE'],[28],['Arauá'],[2800407],3825.0,511.0,76.0,435.0,2205.0,683.0,55.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Piauí' 'Alagoas'],0.23841088543324382,['PI' 'AL'],[22 27],['Batalha'],[2201507 2700706],13690.0,1689.0,509.0,1180.0,8131.0,1503.0,24.0,1.0,0.0,1.0,507.0,0.0,['2011']
['Maranhão'],0.208940449270331,['MA'],[21],['Benedito Leite'],[2101806],1410.0,332.0,0.0,332.0,769.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Maranhão'],0.29113433917210657,['MA'],[21],['Boa Vista do Gurupi'],[2101970],2883.0,431.0,0.0,431.0,1778.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Bahia'],0.3240701335004425,['BA'],[29],['Boninal'],[2904001],3642.0,307.0,0.0,307.0,2455.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Sergipe'],0.33989167657045755,['SE'],[28],['Boquim'],[2800670],6625.0,752.0,213.0,539.0,4282.0,906.0,139.0,36.0,36.0,0.0,0.0,0.0,['2011']
['Bahia'],0.2643787708348857,['BA'],[29],['Buerarema'],[2904704],5516.0,403.0,0.0,403.0,3298.0,629.0,41.0,21.0,0.0,21.0,0.0,0.0,['2011']
['Piauí'],0.46137916216270136,['PI'],[22],['Cajueiro da Praia'],[2202083],2209.0,295.0,0.0,295.0,1501.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Piauí'],0.18808832647726498,['PI'],[22],['Campinas do Piauí'],[2202109],1849.0,320.0,139.0,181.0,1116.0,166.0,27.0,0.0,0.0,0.0,1.0,0.0,['2011']
['Bahia'],0.20401614823068903,['BA'],[29],['Caém'],[2905107],3304.0,532.0,160.0,372.0,2121.0,457.0,0.0,160.0,160.0,0.0,1.0,0.0,['2011']
['Sergipe'],0.4330097588481588,['SE'],[28],['Cristinápolis'],[2801702],5637.0,921.0,49.0,872.0,3737.0,572.0,81.0,72.0,49.0,23.0,0.0,0.0,['2011']
['Paraíba'],0.3606041748866586,['PB'],[25],['Dona Inês'],[2505709],2952.0,186.0,52.0,134.0,1848.0,538.0,0.0,0.0,0.0,0.0,110.0,66.0,['2011']
['Sergipe'],0.40840153894407427,['SE'],[28],['Estância'],[2802106],17032.0,2047.0,548.0,1499.0,10107.0,2325.0,183.0,552.0,548.0,4.0,1923.0,2.0,['2011']
['Sergipe'],0.44256860334604237,['SE'],[28],['Indiaroba'],[2802809],5578.0,751.0,143.0,608.0,4077.0,695.0,79.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Bahia'],0.2978886065786276,['BA'],[29],['Inhambupe'],[2913705],11174.0,1086.0,107.0,979.0,7542.0,1519.0,81.0,326.0,107.0,219.0,107.0,0.0,['2011']
['Sergipe'],0.30331227920412734,['SE'],[28],['Itabaianinha'],[2803005],11067.0,1446.0,228.0,1218.0,7583.0,1527.0,58.0,61.0,61.0,0.0,0.0,0.0,['2011']
['Bahia'],0.2997966472965889,['BA'],[29],['Itaberaba'],[2914703],16502.0,1617.0,354.0,1263.0,10396.0,2155.0,1200.0,336.0,312.0,24.0,1.0,0.0,['2011']
['Bahia'],0.2965464516704803,['BA'],[29],['Itagibá'],[2915205],4241.0,599.0,316.0,283.0,2574.0,638.0,0.0,66.0,66.0,0.0,0.0,0.0,['2011']
['Bahia'],0.1958057893597602,['BA'],[29],['Itapicuru'],[2916500],9367.0,987.0,63.0,924.0,6629.0,578.0,0.0,63.0,63.0,0.0,0.0,0.0,['2011']
['Sergipe'],0.4252687403533329,['SE'],[28],['Lagarto'],[2803500],25479.0,2663.0,583.0,2080.0,15154.0,4048.0,1114.0,33.0,33.0,0.0,559.0,0.0,['2011']
['Bahia'],0.19668979938032577,['BA'],[29],['Lagoa Real'],[2918753],3135.0,238.0,0.0,238.0,2332.0,487.0,28.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Bahia'],0.21430385287572365,['BA'],[29],['Lajedinho'],[2919009],1122.0,153.0,47.0,106.0,782.0,143.0,0.0,47.0,47.0,0.0,0.0,0.0,['2011']
['Piauí'],0.3279228029752576,['PI'],[22],['Luzilândia'],[2205805],8601.0,1443.0,590.0,853.0,4640.0,1067.0,0.0,0.0,0.0,0.0,2.0,0.0,['2011']
['Maranhão'],0.1473953934588882,['MA'],[21],['Mirador'],[2106706],6438.0,957.0,195.0,762.0,4280.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Maranhão'],0.19042366874303443,['MA'],[21],['Monção'],[2106904],11396.0,2109.0,575.0,1534.0,6726.0,1221.0,78.0,1.0,0.0,1.0,1295.0,0.0,['2011']
['Bahia'],0.19792893063120656,['BA'],[29],['Nova Canaã'],[2922706],4418.0,598.0,152.0,446.0,2888.0,548.0,0.0,230.0,140.0,90.0,0.0,1.0,['2011']
['Bahia'],0.4747988331136959,['BA'],[29],['Nova Viçosa'],[2923001],11263.0,1334.0,448.0,886.0,7081.0,1796.0,0.0,523.0,388.0,135.0,23.0,0.0,['2011']
['Piauí'],0.18681037054035943,['PI'],[22],['Passagem Franca do Piauí'],[2207751],1941.0,377.0,103.0,274.0,1056.0,104.0,0.0,0.0,0.0,0.0,1.0,0.0,['2011']
['Sergipe'],0.4342207801452109,['SE'],[28],['Pedrinhas'],[2805109],3206.0,471.0,124.0,347.0,1743.0,406.0,29.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Bahia'],0.12574839555632497,['BA'],[29],['Piraí do Norte'],[2924678],3017.0,367.0,205.0,162.0,1667.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Sergipe'],0.2530219314831601,['SE'],[28],['Poço Verde'],[2805505],5917.0,672.0,154.0,518.0,4110.0,796.0,0.0,0.0,0.0,0.0,139.0,0.0,['2011']
['Piauí'],0.23379624274312352,['PI'],[22],['Riacho Frio'],[2208858],1463.0,209.0,56.0,153.0,962.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Sergipe'],0.31983505809502244,['SE'],[28],['Riachão do Dantas'],[2805802],6086.0,669.0,37.0,632.0,4197.0,699.0,0.0,111.0,37.0,74.0,81.0,0.0,['2011']
['Sergipe'],0.5737735801135185,['SE'],[28],['Rosário do Catete'],[2806107],2996.0,532.0,201.0,331.0,1756.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Sergipe'],0.38454692628282766,['SE'],[28],['Salgado'],[2806206],5392.0,640.0,30.0,610.0,3546.0,568.0,0.0,30.0,30.0,0.0,0.0,0.0,['2011']
['Bahia'],0.2300160523415669,['BA'],[29],['Santa Brígida'],[2927606],4681.0,595.0,107.0,488.0,3193.0,648.0,0.0,107.0,107.0,0.0,0.0,0.0,['2011']
['Sergipe'],0.3831821870930556,['SE'],[28],['Santa Luzia do Itanhy'],[2806305],4494.0,599.0,0.0,599.0,3053.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Sergipe'],0.3824806009499293,['SE'],[28],['Santa Rosa de Lima'],[2806503],1413.0,239.0,116.0,123.0,897.0,149.0,0.0,0.0,0.0,0.0,1.0,0.0,['2011']
['Pernambuco' 'Bahia'],0.22866167564083792,['PE' 'BA'],[26 29],['Santa Terezinha'],[2612802 2928505],5657.0,769.0,164.0,605.0,3478.0,896.0,150.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Rio Grande do Norte' 'Bahia'],0.31195073075065416,['RN' 'BA'],[24 29],['Serrinha'],[2413508 2930501],26021.0,2902.0,977.0,1925.0,14072.0,3408.0,1585.0,855.0,854.0,1.0,60.0,66.0,['2011']
['Sergipe'],0.36468818217916094,['SE'],[28],['Simão Dias'],[2807105],10223.0,964.0,229.0,735.0,6885.0,1317.0,84.0,356.0,220.0,136.0,0.0,5.0,['2011']
['Bahia'],0.47937501221637185,['BA'],[29],['São Felipe'],[2929107],5453.0,530.0,142.0,388.0,3444.0,1315.0,0.0,142.0,142.0,0.0,1.0,0.0,['2011']
['Bahia'],0.30747274969433613,['BA'],[29],['São José da Vitória'],[2929354],2050.0,157.0,0.0,157.0,1358.0,309.0,39.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Pernambuco'],0.1745687013019821,['PE'],[26],['Terezinha'],[2615102],2330.0,347.0,66.0,281.0,1571.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,['2011']
['Sergipe'],0.28637783801325045,['SE'],[28],['Tobias Barreto'],[2807402],12380.0,1072.0,52.0,1020.0,8610.0,1721.0,0.0,52.0,52.0,0.0,3.0,0.0,['2011']
['Sergipe'],0.2536455464360331,['SE'],[28],['Tomar do Geru'],[2807501],3788.0,513.0,89.0,424.0,2698.0,397.0,20.0,129.0,89.0,40.0,18.0,0.0,['2011']
['Sergipe'],0.3980159837636729,['SE'],[28],['Umbaúba'],[2807600],6419.0,783.0,0.0,783.0,4311.0,1057.0,0.0,25.0,0.0,25.0,3.0,0.0,['2011']
['Bahia'],0.28403381144835266,['BA'],[29],['Andaraí'],[2901304],4363.0,381.0,0.0,381.0,2924.0,641.0,0.0,25.0,0.0,25.0,124.0,62.0,['2012']
['Ceará'],0.25554605980205525,['CE'],[23],['Antonina do Norte'],[2300804],2184.0,425.0,159.0,266.0,1423.0,314.0,0.0,0.0,0.0,0.0,127.0,13.0,['2012']
['Sergipe'],0.48568511817889054,['SE'],[28],['Arauá'],[2800407],3611.0,504.0,113.0,391.0,2114.0,686.0,45.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Piauí' 'Alagoas'],0.3341589541333512,['PI' 'AL'],[22 27],['Batalha'],[2201507 2700706],13310.0,1662.0,594.0,1068.0,7735.0,1521.0,168.0,0.0,0.0,0.0,407.0,0.0,['2012']
['Maranhão'],0.22583415866492448,['MA'],[21],['Benedito Leite'],[2101806],1308.0,201.0,2.0,199.0,839.0,177.0,0.0,0.0,0.0,0.0,0.0,1.0,['2012']
['Maranhão'],0.30537063720142993,['MA'],[21],['Boa Vista do Gurupi'],[2101970],3000.0,400.0,0.0,400.0,1853.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Bahia'],0.4310622302115158,['BA'],[29],['Boninal'],[2904001],3486.0,357.0,0.0,357.0,2310.0,784.0,132.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Sergipe'],0.3736343044999565,['SE'],[28],['Boquim'],[2800670],6320.0,752.0,227.0,525.0,4066.0,919.0,60.0,39.0,39.0,0.0,224.0,0.0,['2012']
['Bahia'],0.2525762879924551,['BA'],[29],['Buerarema'],[2904704],4696.0,380.0,10.0,370.0,2830.0,631.0,43.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Piauí'],0.4800224230388318,['PI'],[22],['Cajueiro da Praia'],[2202083],2114.0,318.0,0.0,318.0,1441.0,210.0,0.0,0.0,0.0,0.0,1.0,0.0,['2012']
['Piauí'],0.21807055374795314,['PI'],[22],['Campinas do Piauí'],[2202109],1622.0,310.0,142.0,168.0,1041.0,113.0,31.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Bahia'],0.21086464309000505,['BA'],[29],['Caém'],[2905107],3254.0,496.0,145.0,351.0,2111.0,514.0,0.0,145.0,145.0,0.0,0.0,0.0,['2012']
['Sergipe'],0.46163010543904764,['SE'],[28],['Cristinápolis'],[2801702],5672.0,920.0,197.0,723.0,3702.0,585.0,75.0,193.0,174.0,19.0,64.0,0.0,['2012']
['Paraíba'],0.38383856176960895,['PB'],[25],['Dona Inês'],[2505709],2968.0,347.0,89.0,258.0,1842.0,516.0,0.0,0.0,0.0,0.0,111.0,50.0,['2012']
['Sergipe'],0.41635921374560686,['SE'],[28],['Estância'],[2802106],16548.0,2007.0,658.0,1349.0,9747.0,2184.0,350.0,658.0,658.0,0.0,2969.0,11.0,['2012']
['Sergipe'],0.4504855679824214,['SE'],[28],['Indiaroba'],[2802809],5410.0,649.0,49.0,600.0,3883.0,730.0,165.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Bahia'],0.31498100501517523,['BA'],[29],['Inhambupe'],[2913705],10684.0,1099.0,127.0,972.0,6796.0,1623.0,159.0,321.0,127.0,194.0,114.0,0.0,['2012']
['Sergipe'],0.32937943052215585,['SE'],[28],['Itabaianinha'],[2803005],10903.0,1404.0,212.0,1192.0,7422.0,1487.0,45.0,57.0,57.0,0.0,0.0,0.0,['2012']
['Bahia'],0.3082308089815327,['BA'],[29],['Itaberaba'],[2914703],16579.0,1830.0,402.0,1428.0,10268.0,2306.0,1282.0,307.0,307.0,0.0,2.0,0.0,['2012']
['Bahia'],0.33959195985388424,['BA'],[29],['Itagibá'],[2915205],3913.0,447.0,55.0,392.0,2493.0,638.0,0.0,55.0,55.0,0.0,2.0,0.0,['2012']
['Bahia'],0.2606482689327065,['BA'],[29],['Itapicuru'],[2916500],9177.0,1048.0,79.0,969.0,6527.0,471.0,0.0,79.0,79.0,0.0,4.0,0.0,['2012']
['Sergipe'],0.4673328646570544,['SE'],[28],['Lagarto'],[2803500],24765.0,2811.0,731.0,2080.0,14713.0,4187.0,868.0,80.0,80.0,0.0,900.0,0.0,['2012']
['Bahia'],0.2109902405300462,['BA'],[29],['Lagoa Real'],[2918753],2980.0,238.0,0.0,238.0,2102.0,523.0,24.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Bahia'],0.24051454210748985,['BA'],[29],['Lajedinho'],[2919009],1061.0,146.0,44.0,102.0,742.0,135.0,0.0,63.0,44.0,19.0,0.0,0.0,['2012']
['Piauí'],0.40269493314139326,['PI'],[22],['Luzilândia'],[2205805],8557.0,1406.0,563.0,843.0,4706.0,988.0,136.0,0.0,0.0,0.0,153.0,5.0,['2012']
['Maranhão'],0.14915791564237402,['MA'],[21],['Mirador'],[2106706],6197.0,1007.0,237.0,770.0,3942.0,855.0,0.0,16.0,0.0,16.0,1.0,0.0,['2012']
['Maranhão'],0.20181665911178434,['MA'],[21],['Monção'],[2106904],11199.0,1959.0,574.0,1385.0,6546.0,1392.0,74.0,0.0,0.0,0.0,1914.0,22.0,['2012']
['Bahia'],0.22309685468974558,['BA'],[29],['Nova Canaã'],[2922706],4303.0,561.0,126.0,435.0,2695.0,510.0,0.0,204.0,124.0,80.0,0.0,0.0,['2012']
['Bahia'],0.5043542559468456,['BA'],[29],['Nova Viçosa'],[2923001],11181.0,1355.0,484.0,871.0,6987.0,1766.0,0.0,537.0,457.0,80.0,0.0,0.0,['2012']
['Piauí'],0.2963149186778498,['PI'],[22],['Passagem Franca do Piauí'],[2207751],1963.0,323.0,124.0,199.0,1072.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Sergipe'],0.5304106509074236,['SE'],[28],['Pedrinhas'],[2805109],3242.0,448.0,164.0,284.0,1727.0,415.0,26.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Bahia'],0.15065342595872191,['BA'],[29],['Piraí do Norte'],[2924678],2840.0,385.0,85.0,300.0,1639.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Sergipe'],0.27583171815252855,['SE'],[28],['Poço Verde'],[2805505],5743.0,604.0,166.0,438.0,3922.0,797.0,188.0,0.0,0.0,0.0,219.0,0.0,['2012']
['Piauí'],0.1970302550499739,['PI'],[22],['Riacho Frio'],[2208858],1467.0,235.0,77.0,158.0,950.0,199.0,0.0,0.0,0.0,0.0,18.0,0.0,['2012']
['Sergipe'],0.346228530607434,['SE'],[28],['Riachão do Dantas'],[2805802],5819.0,654.0,66.0,588.0,3998.0,688.0,0.0,91.0,42.0,49.0,0.0,0.0,['2012']
['Sergipe'],0.6611719377094794,['SE'],[28],['Rosário do Catete'],[2806107],3131.0,531.0,195.0,336.0,1776.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Sergipe'],0.3965915180536008,['SE'],[28],['Salgado'],[2806206],5169.0,637.0,26.0,611.0,3274.0,614.0,0.0,26.0,26.0,0.0,0.0,0.0,['2012']
