NO_UF,Indice_infra,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,QT_MAT_BAS,QT_MAT_INF,QT_MAT_INF_CRE,QT_MAT_INF_PRE,QT_MAT_FUND,QT_MAT_MED,QT_MAT_PROF,QT_MAT_INF_INT,QT_MAT_INF_CRE_INT,QT_MAT_INF_PRE_INT,QT_MAT_FUND_INT,QT_MAT_MED_INT,ano
['Bahia'],0.24432359423613204,['BA'],[29],['Santa Brígida'],[2927606],4609.0,602.0,104.0,498.0,3097.0,662.0,0.0,104.0,104.0,0.0,0.0,0.0,['2012']
['Sergipe'],0.3728543311243062,['SE'],[28],['Santa Luzia do Itanhy'],[2806305],4285.0,603.0,52.0,551.0,2914.0,282.0,0.0,0.0,0.0,0.0,56.0,0.0,['2012']
['Sergipe'],0.44413362970819675,['SE'],[28],['Santa Rosa de Lima'],[2806503],1322.0,273.0,136.0,137.0,827.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Pernambuco' 'Bahia'],0.24268652834840848,['PE' 'BA'],[26 29],['Santa Terezinha'],[2612802 2928505],5516.0,736.0,201.0,535.0,3261.0,882.0,132.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Rio Grande do Norte' 'Bahia'],0.41550882195122846,['RN' 'BA'],[24 29],['Serrinha'],[2413508 2930501],22945.0,2766.0,999.0,1767.0,12769.0,3236.0,1720.0,862.0,814.0,48.0,6491.0,1.0,['2012']
['Sergipe'],0.38956357687420534,['SE'],[28],['Simão Dias'],[2807105],10123.0,1120.0,314.0,806.0,6609.0,1261.0,30.0,394.0,254.0,140.0,225.0,0.0,['2012']
['Bahia'],0.5169739389766348,['BA'],[29],['São Felipe'],[2929107],5033.0,529.0,149.0,380.0,3007.0,1310.0,0.0,134.0,129.0,5.0,9.0,0.0,['2012']
['Bahia'],0.3297821643096592,['BA'],[29],['São José da Vitória'],[2929354],2001.0,173.0,0.0,173.0,1234.0,292.0,181.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Pernambuco'],0.17760854056606193,['PE'],[26],['Terezinha'],[2615102],2109.0,303.0,54.0,249.0,1485.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,['2012']
['Sergipe'],0.3255763416430638,['SE'],[28],['Tobias Barreto'],[2807402],12177.0,1169.0,52.0,1117.0,8384.0,1638.0,0.0,52.0,52.0,0.0,0.0,0.0,['2012']
['Sergipe'],0.24148525921079758,['SE'],[28],['Tomar do Geru'],[2807501],3575.0,506.0,97.0,409.0,2640.0,409.0,19.0,176.0,97.0,79.0,0.0,0.0,['2012']
['Sergipe'],0.4171252886211575,['SE'],[28],['Umbaúba'],[2807600],6402.0,675.0,0.0,675.0,4198.0,1110.0,0.0,0.0,0.0,0.0,3.0,1.0,['2012']
['Bahia'],0.2918455618515417,['BA'],[29],['Andaraí'],[2901304],4220.0,481.0,48.0,433.0,2794.0,513.0,95.0,69.0,48.0,21.0,335.0,0.0,['2013']
['Ceará'],0.30132057957724867,['CE'],[23],['Antonina do Norte'],[2300804],2105.0,378.0,157.0,221.0,1334.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,['2013']
['Sergipe'],0.5035487113003752,['SE'],[28],['Arauá'],[2800407],3755.0,766.0,432.0,334.0,1977.0,673.0,18.0,0.0,0.0,0.0,847.0,1.0,['2013']
['Piauí' 'Alagoas'],0.2986130702665137,['PI' 'AL'],[22 27],['Batalha'],[2201507 2700706],12916.0,1638.0,568.0,1070.0,7420.0,1739.0,78.0,20.0,0.0,20.0,347.0,1.0,['2013']
['Maranhão'],0.20109886302953672,['MA'],[21],['Benedito Leite'],[2101806],1273.0,211.0,0.0,211.0,788.0,169.0,0.0,4.0,0.0,4.0,3.0,0.0,['2013']
['Maranhão'],0.31041055990526495,['MA'],[21],['Boa Vista do Gurupi'],[2101970],2818.0,398.0,0.0,398.0,1770.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,['2013']
['Bahia'],0.34490033688584665,['BA'],[29],['Boninal'],[2904001],3402.0,367.0,0.0,367.0,2180.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,['2013']
['Sergipe'],0.42721121799528106,['SE'],[28],['Boquim'],[2800670],6227.0,762.0,242.0,520.0,3938.0,945.0,22.0,38.0,38.0,0.0,311.0,0.0,['2013']
['Bahia'],0.26243474272020145,['BA'],[29],['Buerarema'],[2904704],4491.0,400.0,39.0,361.0,2659.0,643.0,73.0,1.0,0.0,1.0,1.0,0.0,['2013']
['Piauí'],0.4727975112106863,['PI'],[22],['Cajueiro da Praia'],[2202083],2041.0,331.0,0.0,331.0,1453.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,['2013']
['Piauí'],0.29162049531226214,['PI'],[22],['Campinas do Piauí'],[2202109],1525.0,288.0,128.0,160.0,1007.0,119.0,16.0,0.0,0.0,0.0,61.0,0.0,['2013']
['Bahia'],0.3116814593762043,['BA'],[29],['Caém'],[2905107],3072.0,493.0,172.0,321.0,1980.0,459.0,0.0,201.0,172.0,29.0,0.0,0.0,['2013']
['Sergipe'],0.4739482048619159,['SE'],[28],['Cristinápolis'],[2801702],5472.0,869.0,257.0,612.0,3572.0,544.0,0.0,202.0,151.0,51.0,1237.0,0.0,['2013']
['Paraíba'],0.3734930963235084,['PB'],[25],['Dona Inês'],[2505709],3093.0,355.0,89.0,266.0,1749.0,551.0,0.0,23.0,23.0,0.0,231.0,30.0,['2013']
['Sergipe'],0.4427856887036397,['SE'],[28],['Estância'],[2802106],15788.0,1930.0,612.0,1318.0,9289.0,2278.0,324.0,544.0,544.0,0.0,3638.0,0.0,['2013']
['Sergipe'],0.44141497433778387,['SE'],[28],['Indiaroba'],[2802809],5169.0,612.0,0.0,612.0,3721.0,673.0,102.0,26.0,0.0,26.0,0.0,0.0,['2013']
['Bahia'],0.31792611551754063,['BA'],[29],['Inhambupe'],[2913705],10256.0,1165.0,113.0,1052.0,6600.0,1431.0,91.0,307.0,103.0,204.0,229.0,3.0,['2013']
['Sergipe'],0.3829662627843386,['SE'],[28],['Itabaianinha'],[2803005],10919.0,1399.0,194.0,1205.0,7448.0,1523.0,10.0,73.0,44.0,29.0,3027.0,0.0,['2013']
['Bahia'],0.33484788336957017,['BA'],[29],['Itaberaba'],[2914703],16447.0,2003.0,427.0,1576.0,9600.0,2333.0,1277.0,325.0,316.0,9.0,560.0,1.0,['2013']
['Bahia'],0.3564121172074943,['BA'],[29],['Itagibá'],[2915205],3922.0,439.0,59.0,380.0,2474.0,617.0,0.0,59.0,59.0,0.0,0.0,0.0,['2013']
['Bahia'],0.30408371012836327,['BA'],[29],['Itapicuru'],[2916500],7927.0,1027.0,78.0,949.0,5614.0,544.0,0.0,78.0,78.0,0.0,4.0,4.0,['2013']
['Sergipe'],0.48896816351639744,['SE'],[28],['Lagarto'],[2803500],23884.0,2761.0,702.0,2059.0,14234.0,4152.0,827.0,53.0,53.0,0.0,3090.0,0.0,['2013']
['Bahia'],0.2357883594280769,['BA'],[29],['Lagoa Real'],[2918753],2828.0,261.0,0.0,261.0,2028.0,470.0,23.0,0.0,0.0,0.0,0.0,0.0,['2013']
['Bahia'],0.2582417651432735,['BA'],[29],['Lajedinho'],[2919009],1113.0,159.0,61.0,98.0,747.0,91.0,0.0,74.0,61.0,13.0,290.0,0.0,['2013']
['Piauí'],0.41838944572200215,['PI'],[22],['Luzilândia'],[2205805],8186.0,1446.0,604.0,842.0,4565.0,835.0,0.0,0.0,0.0,0.0,281.0,0.0,['2013']
['Maranhão'],0.15244195837990074,['MA'],[21],['Mirador'],[2106706],5929.0,954.0,189.0,765.0,3727.0,839.0,0.0,12.0,0.0,12.0,0.0,0.0,['2013']
['Maranhão'],0.23030654960209193,['MA'],[21],['Monção'],[2106904],10280.0,1848.0,569.0,1279.0,6046.0,1410.0,116.0,90.0,49.0,41.0,1716.0,0.0,['2013']
['Bahia'],0.27720307943877187,['BA'],[29],['Nova Canaã'],[2922706],4109.0,503.0,156.0,347.0,2550.0,455.0,0.0,182.0,104.0,78.0,61.0,0.0,['2013']
['Bahia'],0.5047367169044212,['BA'],[29],['Nova Viçosa'],[2923001],11052.0,1447.0,436.0,1011.0,6918.0,1733.0,0.0,489.0,422.0,67.0,1363.0,0.0,['2013']
['Piauí'],0.29289956822264324,['PI'],[22],['Passagem Franca do Piauí'],[2207751],1674.0,260.0,94.0,166.0,1033.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,['2013']
['Sergipe'],0.5264916433309581,['SE'],[28],['Pedrinhas'],[2805109],3029.0,404.0,157.0,247.0,1646.0,371.0,6.0,0.0,0.0,0.0,271.0,0.0,['2013']
['Bahia'],0.1602686455317573,['BA'],[29],['Piraí do Norte'],[2924678],2549.0,327.0,61.0,266.0,1481.0,227.0,0.0,0.0,0.0,0.0,1.0,0.0,['2013']
['Sergipe'],0.42890538895611785,['SE'],[28],['Poço Verde'],[2805505],5577.0,606.0,153.0,453.0,3732.0,869.0,130.0,0.0,0.0,0.0,509.0,0.0,['2013']
['Piauí'],0.20813542523372547,['PI'],[22],['Riacho Frio'],[2208858],1451.0,289.0,81.0,208.0,937.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,['2013']
['Sergipe'],0.350215606044285,['SE'],[28],['Riachão do Dantas'],[2805802],5688.0,627.0,91.0,536.0,4023.0,650.0,0.0,63.0,59.0,4.0,10.0,0.0,['2013']
['Sergipe'],0.6850008216714024,['SE'],[28],['Rosário do Catete'],[2806107],3012.0,537.0,222.0,315.0,1729.0,258.0,0.0,0.0,0.0,0.0,137.0,0.0,['2013']
['Sergipe'],0.4069316865770375,['SE'],[28],['Salgado'],[2806206],5019.0,582.0,36.0,546.0,3244.0,567.0,0.0,36.0,36.0,0.0,100.0,0.0,['2013']
['Bahia'],0.27884274357731675,['BA'],[29],['Santa Brígida'],[2927606],4466.0,616.0,103.0,513.0,3038.0,632.0,0.0,103.0,103.0,0.0,1.0,0.0,['2013']
['Sergipe'],0.3775695077733055,['SE'],[28],['Santa Luzia do Itanhy'],[2806305],5360.0,882.0,345.0,537.0,3106.0,300.0,0.0,0.0,0.0,0.0,2062.0,0.0,['2013']
['Sergipe'],0.4913802067696922,['SE'],[28],['Santa Rosa de Lima'],[2806503],1394.0,269.0,147.0,122.0,822.0,122.0,0.0,0.0,0.0,0.0,366.0,1.0,['2013']
['Pernambuco' 'Bahia'],0.26172080990075,['PE' 'BA'],[26 29],['Santa Terezinha'],[2612802 2928505],5348.0,765.0,222.0,543.0,3261.0,824.0,86.0,0.0,0.0,0.0,0.0,151.0,['2013']
['Rio Grande do Norte' 'Bahia'],0.3332691932037429,['RN' 'BA'],[24 29],['Serrinha'],[2413508 2930501],21599.0,2805.0,1117.0,1688.0,12052.0,3340.0,1597.0,888.0,874.0,14.0,2962.0,227.0,['2013']
['Sergipe'],0.4138251815022941,['SE'],[28],['Simão Dias'],[2807105],9789.0,1152.0,358.0,794.0,6395.0,1288.0,6.0,432.0,297.0,135.0,316.0,0.0,['2013']
['Bahia'],0.2509443350794355,['BA'],[29],['São Felipe'],[2929107],5444.0,533.0,76.0,457.0,3252.0,1289.0,0.0,119.0,52.0,67.0,1081.0,49.0,['2013']
['Bahia'],0.34995671942173884,['BA'],[29],['São José da Vitória'],[2929354],1970.0,181.0,0.0,181.0,1215.0,240.0,27.0,0.0,0.0,0.0,0.0,0.0,['2013']
['Pernambuco'],0.19127251548576132,['PE'],[26],['Terezinha'],[2615102],2031.0,281.0,24.0,257.0,1432.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,['2013']
['Sergipe'],0.36081416982167125,['SE'],[28],['Tobias Barreto'],[2807402],11824.0,1290.0,54.0,1236.0,8050.0,1721.0,0.0,54.0,54.0,0.0,513.0,0.0,['2013']
['Sergipe'],0.25718667983530474,['SE'],[28],['Tomar do Geru'],[2807501],3431.0,525.0,82.0,443.0,2389.0,417.0,0.0,151.0,82.0,69.0,935.0,0.0,['2013']
['Sergipe'],0.44648372039640305,['SE'],[28],['Umbaúba'],[2807600],6371.0,710.0,0.0,710.0,4109.0,1087.0,0.0,0.0,0.0,0.0,614.0,5.0,['2013']
['Bahia'],0.5827056024200757,['BA'],[29],['Andaraí'],[2901304],4146.0,492.0,63.0,429.0,2697.0,522.0,97.0,147.0,63.0,84.0,1818.0,146.0,['2014']
['Ceará'],0.33094404551406,['CE'],[23],['Antonina do Norte'],[2300804],2011.0,364.0,171.0,193.0,1240.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,['2014']
['Sergipe'],0.5201122751245227,['SE'],[28],['Arauá'],[2800407],3644.0,721.0,239.0,482.0,1912.0,650.0,0.0,0.0,0.0,0.0,1134.0,0.0,['2014']
['Piauí' 'Alagoas'],0.32391113817863143,['PI' 'AL'],[22 27],['Batalha'],[2201507 2700706],13453.0,1807.0,812.0,995.0,7304.0,1825.0,0.0,0.0,0.0,0.0,628.0,10.0,['2014']
['Maranhão'],0.22273822760591905,['MA'],[21],['Benedito Leite'],[2101806],1243.0,195.0,29.0,166.0,807.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,['2014']
['Maranhão'],0.3038164025933476,['MA'],[21],['Boa Vista do Gurupi'],[2101970],2907.0,370.0,0.0,370.0,1827.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,['2014']
['Bahia'],0.36195043267694604,['BA'],[29],['Boninal'],[2904001],3220.0,348.0,0.0,348.0,2096.0,776.0,0.0,0.0,0.0,0.0,1.0,0.0,['2014']
['Sergipe'],0.47604418871422594,['SE'],[28],['Boquim'],[2800670],5745.0,771.0,240.0,531.0,3714.0,922.0,0.0,35.0,35.0,0.0,366.0,0.0,['2014']
['Bahia'],0.28368595800772506,['BA'],[29],['Buerarema'],[2904704],4222.0,487.0,116.0,371.0,2561.0,568.0,65.0,0.0,0.0,0.0,519.0,1.0,['2014']
['Piauí'],0.4702495261764045,['PI'],[22],['Cajueiro da Praia'],[2202083],2089.0,302.0,0.0,302.0,1342.0,246.0,127.0,0.0,0.0,0.0,0.0,0.0,['2014']
['Piauí'],0.29769867118763405,['PI'],[22],['Campinas do Piauí'],[2202109],1426.0,264.0,91.0,173.0,940.0,146.0,0.0,0.0,0.0,0.0,524.0,25.0,['2014']
['Bahia'],0.37497904956264383,['BA'],[29],['Caém'],[2905107],2922.0,413.0,148.0,265.0,1925.0,385.0,0.0,148.0,148.0,0.0,515.0,0.0,['2014']
['Sergipe'],0.5329605454803691,['SE'],[28],['Cristinápolis'],[2801702],5427.0,890.0,146.0,744.0,3542.0,602.0,0.0,195.0,146.0,49.0,1378.0,0.0,['2014']
['Paraíba'],0.37749047262392005,['PB'],[25],['Dona Inês'],[2505709],2883.0,359.0,94.0,265.0,1643.0,538.0,0.0,20.0,20.0,0.0,514.0,0.0,['2014']
['Sergipe'],0.4618375329652305,['SE'],[28],['Estância'],[2802106],15456.0,1941.0,635.0,1306.0,8938.0,2177.0,356.0,512.0,512.0,0.0,3437.0,24.0,['2014']
['Sergipe'],0.4435764662648605,['SE'],[28],['Indiaroba'],[2802809],4979.0,644.0,86.0,558.0,3637.0,680.0,0.0,0.0,0.0,0.0,1125.0,0.0,['2014']
['Bahia'],0.3500232928333197,['BA'],[29],['Inhambupe'],[2913705],9826.0,1152.0,100.0,1052.0,6383.0,1416.0,110.0,302.0,86.0,216.0,278.0,0.0,['2014']
['Sergipe'],0.4024887609620332,['SE'],[28],['Itabaianinha'],[2803005],10490.0,1330.0,212.0,1118.0,7124.0,1561.0,0.0,66.0,61.0,5.0,1918.0,0.0,['2014']
['Bahia'],0.34803898782515447,['BA'],[29],['Itaberaba'],[2914703],15804.0,1966.0,635.0,1331.0,9627.0,2249.0,1007.0,356.0,356.0,0.0,4019.0,0.0,['2014']
['Bahia'],0.361754734001821,['BA'],[29],['Itagibá'],[2915205],3833.0,461.0,58.0,403.0,2510.0,413.0,0.0,58.0,58.0,0.0,1040.0,0.0,['2014']
['Bahia'],0.32672364669168463,['BA'],[29],['Itapicuru'],[2916500],8838.0,1017.0,74.0,943.0,6308.0,742.0,0.0,74.0,74.0,0.0,0.0,0.0,['2014']
['Sergipe'],0.5067471432440066,['SE'],[28],['Lagarto'],[2803500],22849.0,2693.0,716.0,1977.0,13558.0,4059.0,822.0,31.0,31.0,0.0,3225.0,0.0,['2014']
['Bahia'],0.24899697786224465,['BA'],[29],['Lagoa Real'],[2918753],2900.0,235.0,0.0,235.0,1991.0,507.0,20.0,0.0,0.0,0.0,0.0,0.0,['2014']
['Bahia'],0.27243726375000443,['BA'],[29],['Lajedinho'],[2919009],1053.0,126.0,22.0,104.0,721.0,92.0,0.0,32.0,22.0,10.0,0.0,0.0,['2014']
['Piauí'],0.4403496541104284,['PI'],[22],['Luzilândia'],[2205805],7853.0,1345.0,588.0,757.0,4432.0,732.0,0.0,0.0,0.0,0.0,288.0,39.0,['2014']
['Maranhão'],0.16807216680735487,['MA'],[21],['Mirador'],[2106706],5405.0,826.0,201.0,625.0,3425.0,890.0,0.0,2.0,0.0,2.0,0.0,0.0,['2014']
['Maranhão'],0.25319444467328567,['MA'],[21],['Monção'],[2106904],9517.0,1842.0,624.0,1218.0,5937.0,1242.0,55.0,110.0,49.0,61.0,2852.0,228.0,['2014']
['Bahia'],0.2776137191631018,['BA'],[29],['Nova Canaã'],[2922706],3717.0,506.0,144.0,362.0,2349.0,433.0,0.0,179.0,99.0,80.0,43.0,0.0,['2014']
['Bahia'],0.5679244805532249,['BA'],[29],['Nova Viçosa'],[2923001],10531.0,1402.0,443.0,959.0,6791.0,1577.0,0.0,507.0,432.0,75.0,1388.0,0.0,['2014']
['Piauí'],0.35091156483042635,['PI'],[22],['Passagem Franca do Piauí'],[2207751],1840.0,331.0,46.0,285.0,1053.0,147.0,0.0,0.0,0.0,0.0,54.0,39.0,['2014']
['Sergipe'],0.5295145639812573,['SE'],[28],['Pedrinhas'],[2805109],2916.0,350.0,163.0,187.0,1615.0,382.0,0.0,0.0,0.0,0.0,698.0,0.0,['2014']
['Bahia'],0.18168045464715304,['BA'],[29],['Piraí do Norte'],[2924678],2452.0,310.0,81.0,229.0,1420.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,['2014']
['Sergipe'],0.4501201670631577,['SE'],[28],['Poço Verde'],[2805505],5257.0,507.0,50.0,457.0,3555.0,918.0,0.0,0.0,0.0,0.0,400.0,0.0,['2014']
['Piauí'],0.2244830857283138,['PI'],[22],['Riacho Frio'],[2208858],1415.0,258.0,90.0,168.0,939.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,['2014']
['Sergipe'],0.3790144532535417,['SE'],[28],['Riachão do Dantas'],[2805802],5385.0,565.0,62.0,503.0,3867.0,656.0,0.0,19.0,19.0,0.0,0.0,0.0,['2014']
['Sergipe'],0.6862957307708991,['SE'],[28],['Rosário do Catete'],[2806107],2836.0,482.0,177.0,305.0,1692.0,264.0,0.0,0.0,0.0,0.0,457.0,0.0,['2014']
['Sergipe'],0.41827590223495664,['SE'],[28],['Salgado'],[2806206],4819.0,539.0,52.0,487.0,3189.0,585.0,0.0,92.0,52.0,40.0,1749.0,0.0,['2014']
['Bahia'],0.2799188661120251,['BA'],[29],['Santa Brígida'],[2927606],4267.0,587.0,103.0,484.0,2926.0,571.0,0.0,103.0,103.0,0.0,0.0,0.0,['2014']
['Sergipe'],0.3888983869979731,['SE'],[28],['Santa Luzia do Itanhy'],[2806305],4857.0,931.0,428.0,503.0,3029.0,278.0,0.0,1.0,0.0,1.0,2240.0,0.0,['2014']
['Sergipe'],0.5149681455613184,['SE'],[28],['Santa Rosa de Lima'],[2806503],1382.0,237.0,125.0,112.0,816.0,141.0,0.0,0.0,0.0,0.0,245.0,0.0,['2014']
['Pernambuco' 'Bahia'],0.2759179251029573,['PE' 'BA'],[26 29],['Santa Terezinha'],[2612802 2928505],5095.0,748.0,180.0,568.0,3111.0,933.0,53.0,0.0,0.0,0.0,0.0,305.0,['2014']
['Rio Grande do Norte' 'Bahia'],0.3364834503228773,['RN' 'BA'],[24 29],['Serrinha'],[2413508 2930501],21564.0,2734.0,1047.0,1687.0,11828.0,3684.0,1662.0,1670.0,969.0,701.0,5995.0,518.0,['2014']
['Sergipe'],0.45310022981341613,['SE'],[28],['Simão Dias'],[2807105],9494.0,1087.0,372.0,715.0,6178.0,1343.0,0.0,408.0,257.0,151.0,382.0,0.0,['2014']
['Bahia'],0.26055693384288087,['BA'],[29],['São Felipe'],[2929107],5575.0,648.0,217.0,431.0,2977.0,1112.0,0.0,352.0,107.0,245.0,2401.0,0.0,['2014']
['Bahia'],0.3613784899643698,['BA'],[29],['São José da Vitória'],[2929354],1773.0,177.0,0.0,177.0,1131.0,205.0,7.0,0.0,0.0,0.0,195.0,0.0,['2014']
['Pernambuco'],0.21262143508790776,['PE'],[26],['Terezinha'],[2615102],1950.0,305.0,36.0,269.0,1352.0,283.0,0.0,0.0,0.0,0.0,261.0,111.0,['2014']
['Sergipe'],0.36784672946546276,['SE'],[28],['Tobias Barreto'],[2807402],11509.0,1360.0,313.0,1047.0,7991.0,1633.0,0.0,68.0,68.0,0.0,868.0,0.0,['2014']
['Sergipe'],0.2663896190245057,['SE'],[28],['Tomar do Geru'],[2807501],3380.0,527.0,73.0,454.0,2263.0,456.0,0.0,143.0,73.0,70.0,1125.0,0.0,['2014']
['Sergipe'],0.48729971582558507,['SE'],[28],['Umbaúba'],[2807600],6396.0,715.0,0.0,715.0,4150.0,1049.0,0.0,1.0,0.0,1.0,1257.0,0.0,['2014']
['Bahia'],0.6017937085389471,['BA'],[29],['Andaraí'],[2901304],4039.0,468.0,76.0,392.0,2586.0,607.0,143.0,178.0,76.0,102.0,1725.0,97.0,['2015']
['Ceará'],0.3474631842018238,['CE'],[23],['Antonina do Norte'],[2300804],1886.0,339.0,155.0,184.0,1172.0,347.0,0.0,0.0,0.0,0.0,1.0,0.0,['2015']
['Sergipe'],0.4311331015160536,['SE'],[28],['Arauá'],[2800407],3194.0,552.0,257.0,295.0,1820.0,545.0,0.0,0.0,0.0,0.0,1.0,0.0,['2015']
['Piauí' 'Alagoas'],0.33819934385903394,['PI' 'AL'],[22 27],['Batalha'],[2201507 2700706],12732.0,1801.0,808.0,993.0,6879.0,1886.0,162.0,0.0,0.0,0.0,2404.0,9.0,['2015']
['Maranhão'],0.23740067975485876,['MA'],[21],['Benedito Leite'],[2101806],1232.0,220.0,49.0,171.0,806.0,126.0,0.0,0.0,0.0,0.0,731.0,0.0,['2015']
['Maranhão'],0.3131164658582494,['MA'],[21],['Boa Vista do Gurupi'],[2101970],3149.0,508.0,107.0,401.0,1732.0,483.0,19.0,0.0,0.0,0.0,345.0,0.0,['2015']
['Bahia'],0.35323325983402687,['BA'],[29],['Boninal'],[2904001],3149.0,380.0,2.0,378.0,1989.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,['2015']
['Sergipe'],0.48146560819168893,['SE'],[28],['Boquim'],[2800670],5689.0,786.0,253.0,533.0,3648.0,842.0,86.0,37.0,37.0,0.0,457.0,0.0,['2015']
['Bahia'],0.36539249955163994,['BA'],[29],['Buerarema'],[2904704],3965.0,513.0,165.0,348.0,2413.0,523.0,65.0,0.0,0.0,0.0,779.0,0.0,['2015']
['Piauí'],0.4438513767548283,['PI'],[22],['Cajueiro da Praia'],[2202083],1933.0,291.0,0.0,291.0,1243.0,269.0,28.0,0.0,0.0,0.0,119.0,0.0,['2015']
['Piauí'],0.30760836395620417,['PI'],[22],['Campinas do Piauí'],[2202109],1423.0,242.0,101.0,141.0,903.0,144.0,0.0,0.0,0.0,0.0,497.0,30.0,['2015']
['Bahia'],0.406780644100018,['BA'],[29],['Caém'],[2905107],2951.0,484.0,204.0,280.0,1848.0,424.0,0.0,204.0,204.0,0.0,390.0,54.0,['2015']
['Sergipe'],0.5276796361388054,['SE'],[28],['Cristinápolis'],[2801702],5286.0,954.0,259.0,695.0,3293.0,624.0,43.0,403.0,259.0,144.0,1165.0,0.0,['2015']
['Paraíba'],0.3867849791700389,['PB'],[25],['Dona Inês'],[2505709],2750.0,377.0,105.0,272.0,1636.0,517.0,0.0,66.0,41.0,25.0,855.0,0.0,['2015']
['Sergipe'],0.47811430536801247,['SE'],[28],['Estância'],[2802106],14995.0,2150.0,837.0,1313.0,8663.0,2120.0,314.0,480.0,465.0,15.0,2375.0,44.0,['2015']
['Sergipe'],0.4498443273097297,['SE'],[28],['Indiaroba'],[2802809],4976.0,705.0,151.0,554.0,3584.0,669.0,0.0,0.0,0.0,0.0,1355.0,0.0,['2015']
['Bahia'],0.3611169326056288,['BA'],[29],['Inhambupe'],[2913705],9367.0,1086.0,92.0,994.0,6095.0,1299.0,96.0,243.0,76.0,167.0,339.0,1.0,['2015']
['Sergipe'],0.45879488097896726,['SE'],[28],['Itabaianinha'],[2803005],10384.0,1248.0,225.0,1023.0,6972.0,1572.0,0.0,67.0,62.0,5.0,1630.0,1.0,['2015']
['Bahia'],0.3814907326035685,['BA'],[29],['Itaberaba'],[2914703],15723.0,1927.0,652.0,1275.0,9592.0,2334.0,1001.0,230.0,226.0,4.0,3668.0,0.0,['2015']
['Bahia'],0.3704153148729943,['BA'],[29],['Itagibá'],[2915205],3896.0,467.0,76.0,391.0,2566.0,389.0,0.0,76.0,76.0,0.0,937.0,0.0,['2015']
['Bahia'],0.3356128692715301,['BA'],[29],['Itapicuru'],[2916500],8558.0,999.0,77.0,922.0,6195.0,887.0,0.0,77.0,77.0,0.0,102.0,0.0,['2015']
['Sergipe'],0.5008659876745942,['SE'],[28],['Lagarto'],[2803500],22347.0,2724.0,853.0,1871.0,12836.0,4182.0,971.0,79.0,79.0,0.0,3137.0,0.0,['2015']
['Bahia'],0.26327833807119994,['BA'],[29],['Lagoa Real'],[2918753],2760.0,295.0,0.0,295.0,1861.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,['2015']
['Bahia'],0.2622785374481616,['BA'],[29],['Lajedinho'],[2919009],1035.0,127.0,33.0,94.0,723.0,88.0,0.0,64.0,33.0,31.0,32.0,0.0,['2015']
['Piauí'],0.43923559602600337,['PI'],[22],['Luzilândia'],[2205805],7588.0,1333.0,600.0,733.0,4325.0,764.0,77.0,1.0,1.0,0.0,224.0,19.0,['2015']
